sensor_id,timestamp,temperature
23307,2023-03-10 02,34
233740,2023-03-10 02,34
24093,2023-03-10 02,32
230913,2023-03-10 02,34
226281,2023-03-10 02,25
229451,2023-03-10 02,34
228432,2023-03-10 02,34
24208,2023-03-10 02,32
29112,2023-03-10 02,33
226911,2023-03-10 02,29
226919,2023-03-10 02,34
226880,2023-03-10 02,34
49890,2023-03-10 03,17
25421,2023-03-10 03,34
32973,2023-03-10 03,17
24051,2023-03-10 03,34
226892,2023-03-10 03,34
230297,2023-03-10 03,34
54464,2023-03-10 03,34
29835,2023-03-10 03,33
230233,2023-03-10 03,34
229470,2023-03-10 03,33
225502,2023-03-10 03,34
23241,2023-03-10 03,34
229451,2023-03-10 03,34
23592,2023-03-10 03,33
37247,2023-03-10 03,29
23517,2023-03-10 03,27
23330,2023-03-10 03,34
54100,2023-03-10 03,34
226894,2023-03-10 03,34
228432,2023-03-10 03,34
48386,2023-03-10 03,35
230913,2023-03-10 03,34
225493,2023-03-10 03,34
57322,2023-03-10 03,34
24208,2023-03-10 03,32
23301,2023-03-10 03,35
25513,2023-03-10 03,34
25572,2023-03-10 03,33
25652,2023-03-10 03,34
226346,2023-03-10 03,34
23906,2023-03-10 03,34
234027,2023-03-10 03,34
49982,2023-03-10 03,31
24093,2023-03-10 03,32
23288,2023-03-10 03,30
23307,2023-03-10 03,34
54112,2023-03-10 03,34
24441,2023-03-10 03,33
226911,2023-03-10 03,29
226885,2023-03-10 03,34
49929,2023-03-10 03,34
50388,2023-03-10 03,28
234128,2023-03-10 03,13
231135,2023-03-10 03,34
225404,2023-03-10 03,27
23915,2023-03-10 03,28
49807,2023-03-10 03,10
26788,2023-03-10 03,17
46671,2023-03-10 03,33
228198,2023-03-10 03,28
225500,2023-03-10 03,34
55859,2023-03-10 03,11
226281,2023-03-10 03,25
225584,2023-03-10 03,34
23709,2023-03-10 03,34
226891,2023-03-10 03,30
23269,2023-03-10 03,34
54200,2023-03-10 03,34
23265,2023-03-10 03,34
24256,2023-03-10 03,27
228391,2023-03-10 03,22
27056,2023-03-10 03,34
37600,2023-03-10 03,34
233740,2023-03-10 03,34
226880,2023-03-10 03,34
226919,2023-03-10 03,34
29112,2023-03-10 03,33
231135,2023-03-10 04,34
24093,2023-03-10 04,31
230913,2023-03-10 04,34
54112,2023-03-10 04,34
226281,2023-03-10 04,25
24051,2023-03-10 04,34
226911,2023-03-10 04,29
54464,2023-03-10 04,34
23301,2023-03-10 04,35
25421,2023-03-10 04,34
49982,2023-03-10 04,32
48386,2023-03-10 04,35
23307,2023-03-10 04,34
226880,2023-03-10 04,34
50388,2023-03-10 04,27
49890,2023-03-10 04,18
32973,2023-03-10 04,16
49929,2023-03-10 04,34
234128,2023-03-10 04,13
23517,2023-03-10 04,25
23241,2023-03-10 04,34
228432,2023-03-10 04,34
230297,2023-03-10 04,34
229451,2023-03-10 04,34
23592,2023-03-10 04,33
27056,2023-03-10 04,34
25652,2023-03-10 04,34
37247,2023-03-10 04,29
226894,2023-03-10 04,34
25513,2023-03-10 04,34
25572,2023-03-10 04,33
24208,2023-03-10 04,32
234027,2023-03-10 04,34
54200,2023-03-10 04,34
225500,2023-03-10 04,34
226346,2023-03-10 04,34
23269,2023-03-10 04,34
55859,2023-03-10 04,11
24256,2023-03-10 04,27
23265,2023-03-10 04,34
225584,2023-03-10 04,34
26788,2023-03-10 04,17
23288,2023-03-10 04,30
37600,2023-03-10 04,34
226892,2023-03-10 04,34
23906,2023-03-10 04,34
225493,2023-03-10 04,34
230233,2023-03-10 04,34
228391,2023-03-10 04,23
24441,2023-03-10 04,33
23915,2023-03-10 04,28
57322,2023-03-10 04,34
228198,2023-03-10 04,28
226885,2023-03-10 04,34
29835,2023-03-10 04,33
23330,2023-03-10 04,34
46671,2023-03-10 04,33
225502,2023-03-10 04,34
225404,2023-03-10 04,27
23709,2023-03-10 04,34
226891,2023-03-10 04,29
49807,2023-03-10 04,10
229470,2023-03-10 04,33
226919,2023-03-10 04,34
233740,2023-03-10 04,34
29112,2023-03-10 04,33
230297,2023-03-10 05,34
24051,2023-03-10 05,33
32973,2023-03-10 05,16
226892,2023-03-10 05,34
229470,2023-03-10 05,33
228432,2023-03-10 05,34
57322,2023-03-10 05,34
23906,2023-03-10 05,34
225502,2023-03-10 05,34
230233,2023-03-10 05,34
226891,2023-03-10 05,30
54464,2023-03-10 05,34
226281,2023-03-10 05,24
54112,2023-03-10 05,34
46671,2023-03-10 05,33
23330,2023-03-10 05,34
229451,2023-03-10 05,34
23241,2023-03-10 05,34
23592,2023-03-10 05,34
226894,2023-03-10 05,34
234027,2023-03-10 05,34
54200,2023-03-10 05,34
225500,2023-03-10 05,34
27056,2023-03-10 05,34
37600,2023-03-10 05,34
49807,2023-03-10 05,10
24256,2023-03-10 05,26
23709,2023-03-10 05,34
225584,2023-03-10 05,34
29835,2023-03-10 05,33
48386,2023-03-10 05,35
23269,2023-03-10 05,34
26788,2023-03-10 05,16
23265,2023-03-10 05,34
226346,2023-03-10 05,34
29112,2023-03-10 05,33
37247,2023-03-10 05,30
23915,2023-03-10 05,29
233740,2023-03-10 05,34
49982,2023-03-10 05,33
49890,2023-03-10 05,18
225404,2023-03-10 05,27
25421,2023-03-10 05,34
50388,2023-03-10 05,28
226880,2023-03-10 05,34
55859,2023-03-10 05,11
23307,2023-03-10 05,34
23288,2023-03-10 05,31
231135,2023-03-10 05,34
25652,2023-03-10 05,34
24208,2023-03-10 05,33
226919,2023-03-10 05,34
23517,2023-03-10 05,26
234128,2023-03-10 05,13
49929,2023-03-10 05,34
230913,2023-03-10 05,34
25572,2023-03-10 05,33
23301,2023-03-10 05,35
25513,2023-03-10 05,34
24441,2023-03-10 05,33
226911,2023-03-10 05,30
24093,2023-03-10 05,31
228198,2023-03-10 05,28
226885,2023-03-10 05,34
228391,2023-03-10 05,23
225493,2023-03-10 05,34
26788,2023-03-10 06,16
225493,2023-03-10 06,34
24208,2023-03-10 06,33
23330,2023-03-10 06,34
37600,2023-03-10 06,34
231135,2023-03-10 06,34
226919,2023-03-10 06,34
23265,2023-03-10 06,34
228391,2023-03-10 06,23
226346,2023-03-10 06,34
226911,2023-03-10 06,30
226281,2023-03-10 06,26
225500,2023-03-10 06,34
49807,2023-03-10 06,10
50388,2023-03-10 06,27
23592,2023-03-10 06,34
24256,2023-03-10 06,26
29112,2023-03-10 06,33
23241,2023-03-10 06,34
225404,2023-03-10 06,28
226891,2023-03-10 06,30
55859,2023-03-10 06,11
29835,2023-03-10 06,33
234027,2023-03-10 06,34
46671,2023-03-10 06,34
49890,2023-03-10 06,19
228432,2023-03-10 06,34
230233,2023-03-10 06,34
23709,2023-03-10 06,34
226892,2023-03-10 06,34
37247,2023-03-10 06,30
229451,2023-03-10 06,34
23517,2023-03-10 06,25
226894,2023-03-10 06,34
27056,2023-03-10 06,34
54112,2023-03-10 06,34
32973,2023-03-10 06,16
25513,2023-03-10 06,34
230297,2023-03-10 06,34
54200,2023-03-10 06,34
24051,2023-03-10 06,34
23288,2023-03-10 06,32
57322,2023-03-10 06,34
23301,2023-03-10 06,35
25652,2023-03-10 06,34
23915,2023-03-10 06,29
23906,2023-03-10 06,34
230913,2023-03-10 06,34
54464,2023-03-10 06,34
24093,2023-03-10 06,31
228198,2023-03-10 06,27
25572,2023-03-10 06,33
49929,2023-03-10 06,34
234128,2023-03-10 06,13
226885,2023-03-10 06,34
24441,2023-03-10 06,33
225584,2023-03-10 06,34
25421,2023-03-10 06,34
23269,2023-03-10 06,34
49982,2023-03-10 06,33
23307,2023-03-10 06,34
48386,2023-03-10 06,35
226880,2023-03-10 06,34
233740,2023-03-10 06,34
225502,2023-03-10 06,34
229470,2023-03-10 06,33
37247,2023-03-10 07,30
226281,2023-03-10 07,26
49929,2023-03-10 07,34
49982,2023-03-10 07,33
226885,2023-03-10 07,34
24051,2023-03-10 07,34
24441,2023-03-10 07,33
29112,2023-03-10 07,33
49890,2023-03-10 07,19
23241,2023-03-10 07,34
228391,2023-03-10 07,23
50388,2023-03-10 07,29
25421,2023-03-10 07,34
23307,2023-03-10 07,34
49807,2023-03-10 07,10
226880,2023-03-10 07,34
226919,2023-03-10 07,34
228432,2023-03-10 07,34
230297,2023-03-10 07,34
32973,2023-03-10 07,17
23592,2023-03-10 07,34
27056,2023-03-10 07,34
23517,2023-03-10 07,25
46671,2023-03-10 07,34
23330,2023-03-10 07,34
54464,2023-03-10 07,34
226894,2023-03-10 07,34
23709,2023-03-10 07,34
225584,2023-03-10 07,34
226346,2023-03-10 07,34
25513,2023-03-10 07,34
225500,2023-03-10 07,34
24256,2023-03-10 07,25
48386,2023-03-10 07,36
26788,2023-03-10 07,15
57322,2023-03-10 07,34
37600,2023-03-10 07,34
233740,2023-03-10 07,34
54200,2023-03-10 07,34
55859,2023-03-10 07,11
23269,2023-03-10 07,34
23265,2023-03-10 07,35
54112,2023-03-10 07,34
25572,2023-03-10 07,33
228198,2023-03-10 07,27
234027,2023-03-10 07,34
225502,2023-03-10 07,34
23915,2023-03-10 07,29
230233,2023-03-10 07,34
225493,2023-03-10 07,34
25652,2023-03-10 07,34
229451,2023-03-10 07,34
29835,2023-03-10 07,33
23288,2023-03-10 07,32
229470,2023-03-10 07,33
24208,2023-03-10 07,33
23301,2023-03-10 07,35
226911,2023-03-10 07,31
225404,2023-03-10 07,28
230913,2023-03-10 07,34
226892,2023-03-10 07,34
23906,2023-03-10 07,34
231135,2023-03-10 07,34
226891,2023-03-10 07,30
24093,2023-03-10 07,31
234128,2023-03-10 07,14
23269,2023-03-10 08,34
37247,2023-03-10 08,30
229470,2023-03-10 08,34
23592,2023-03-10 08,34
228432,2023-03-10 08,34
54112,2023-03-10 08,34
46671,2023-03-10 08,34
57322,2023-03-10 08,34
23906,2023-03-10 08,34
55859,2023-03-10 08,11
23241,2023-03-10 08,34
48386,2023-03-10 08,36
230297,2023-03-10 08,34
233740,2023-03-10 08,34
49890,2023-03-10 08,20
29112,2023-03-10 08,33
234027,2023-03-10 08,34
226919,2023-03-10 08,34
23307,2023-03-10 08,34
226880,2023-03-10 08,34
226891,2023-03-10 08,30
25421,2023-03-10 08,34
230233,2023-03-10 08,34
23915,2023-03-10 08,29
225584,2023-03-10 08,34
49982,2023-03-10 08,33
23288,2023-03-10 08,32
32973,2023-03-10 08,16
225500,2023-03-10 08,34
226892,2023-03-10 08,34
23301,2023-03-10 08,35
234128,2023-03-10 08,14
37600,2023-03-10 08,34
23517,2023-03-10 08,25
49929,2023-03-10 08,34
230913,2023-03-10 08,34
54200,2023-03-10 08,34
54464,2023-03-10 08,34
25652,2023-03-10 08,34
24208,2023-03-10 08,33
24256,2023-03-10 08,25
25513,2023-03-10 08,34
23265,2023-03-10 08,34
24093,2023-03-10 08,30
26788,2023-03-10 08,15
226346,2023-03-10 08,34
49807,2023-03-10 08,10
231135,2023-03-10 08,34
228391,2023-03-10 08,24
23330,2023-03-10 08,34
27056,2023-03-10 08,34
29835,2023-03-10 08,33
226885,2023-03-10 08,34
225493,2023-03-10 08,34
23709,2023-03-10 08,34
228198,2023-03-10 08,28
226911,2023-03-10 08,31
50388,2023-03-10 08,28
24441,2023-03-10 08,33
24051,2023-03-10 08,34
25572,2023-03-10 08,33
225404,2023-03-10 08,27
225502,2023-03-10 08,34
226281,2023-03-10 08,26
229451,2023-03-10 08,34
226919,2023-03-10 09,35
29112,2023-03-10 09,33
49982,2023-03-10 09,33
228198,2023-03-10 09,27
25421,2023-03-10 09,34
25513,2023-03-10 09,35
23517,2023-03-10 09,26
29835,2023-03-10 09,34
23241,2023-03-10 09,35
23709,2023-03-10 09,34
57322,2023-03-10 09,34
229451,2023-03-10 09,34
226892,2023-03-10 09,34
228432,2023-03-10 09,34
48386,2023-03-10 09,36
54464,2023-03-10 09,34
225404,2023-03-10 09,28
234027,2023-03-10 09,34
230233,2023-03-10 09,34
233740,2023-03-10 09,34
24093,2023-03-10 09,30
226891,2023-03-10 09,30
25652,2023-03-10 09,34
230297,2023-03-10 09,34
23288,2023-03-10 09,32
23906,2023-03-10 09,34
49890,2023-03-10 09,20
23301,2023-03-10 09,35
27056,2023-03-10 09,34
32973,2023-03-10 09,17
54112,2023-03-10 09,34
24208,2023-03-10 09,33
23330,2023-03-10 09,34
55859,2023-03-10 09,11
26788,2023-03-10 09,15
225502,2023-03-10 09,34
37247,2023-03-10 09,31
230913,2023-03-10 09,34
225584,2023-03-10 09,34
24256,2023-03-10 09,23
229470,2023-03-10 09,34
23915,2023-03-10 09,29
23592,2023-03-10 09,34
225500,2023-03-10 09,34
231135,2023-03-10 09,34
46671,2023-03-10 09,34
234128,2023-03-10 09,14
49929,2023-03-10 09,34
226885,2023-03-10 09,34
54200,2023-03-10 09,34
24441,2023-03-10 09,33
226880,2023-03-10 09,34
23265,2023-03-10 09,34
25572,2023-03-10 09,33
23269,2023-03-10 09,34
37600,2023-03-10 09,34
23307,2023-03-10 09,34
226911,2023-03-10 09,30
226281,2023-03-10 09,25
228391,2023-03-10 09,24
225493,2023-03-10 09,34
226346,2023-03-10 09,34
49807,2023-03-10 09,11
24051,2023-03-10 09,34
50388,2023-03-10 09,27
49807,2023-03-10 10,11
228198,2023-03-10 10,28
225404,2023-03-10 10,29
233740,2023-03-10 10,34
50388,2023-03-10 10,27
23241,2023-03-10 10,35
229470,2023-03-10 10,34
46671,2023-03-10 10,34
230233,2023-03-10 10,34
23709,2023-03-10 10,34
23592,2023-03-10 10,34
54464,2023-03-10 10,34
25572,2023-03-10 10,34
226346,2023-03-10 10,34
226892,2023-03-10 10,34
225493,2023-03-10 10,34
25652,2023-03-10 10,34
228432,2023-03-10 10,34
23517,2023-03-10 10,27
26788,2023-03-10 10,15
228391,2023-03-10 10,24
225500,2023-03-10 10,34
23906,2023-03-10 10,34
225584,2023-03-10 10,34
24256,2023-03-10 10,23
230913,2023-03-10 10,34
24208,2023-03-10 10,33
23301,2023-03-10 10,35
24093,2023-03-10 10,31
25513,2023-03-10 10,34
37600,2023-03-10 10,34
54200,2023-03-10 10,34
27056,2023-03-10 10,34
23269,2023-03-10 10,34
23265,2023-03-10 10,35
23915,2023-03-10 10,30
225502,2023-03-10 10,34
49929,2023-03-10 10,34
226885,2023-03-10 10,34
24441,2023-03-10 10,33
234128,2023-03-10 10,14
37247,2023-03-10 10,31
231135,2023-03-10 10,34
29835,2023-03-10 10,34
48386,2023-03-10 10,35
230297,2023-03-10 10,34
23330,2023-03-10 10,34
57322,2023-03-10 10,34
49982,2023-03-10 10,33
226919,2023-03-10 10,34
49890,2023-03-10 10,21
32973,2023-03-10 10,16
24051,2023-03-10 10,34
229451,2023-03-10 10,34
23307,2023-03-10 10,34
55859,2023-03-10 10,12
23288,2023-03-10 10,32
226891,2023-03-10 10,30
25421,2023-03-10 10,34
234027,2023-03-10 10,34
226281,2023-03-10 10,24
226911,2023-03-10 10,30
29112,2023-03-10 10,33
226880,2023-03-10 10,34
54112,2023-03-10 10,34
23709,2023-03-10 11,34
37600,2023-03-10 11,34
23269,2023-03-10 11,34
225500,2023-03-10 11,34
29835,2023-03-10 11,34
225502,2023-03-10 11,34
225584,2023-03-10 11,34
46671,2023-03-10 11,34
228198,2023-03-10 11,28
23265,2023-03-10 11,35
24051,2023-03-10 11,34
228432,2023-03-10 11,34
49807,2023-03-10 11,11
225404,2023-03-10 11,29
229470,2023-03-10 11,34
37247,2023-03-10 11,31
234128,2023-03-10 11,14
231135,2023-03-10 11,34
230233,2023-03-10 11,34
23592,2023-03-10 11,34
25652,2023-03-10 11,34
23906,2023-03-10 11,34
23915,2023-03-10 11,29
25513,2023-03-10 11,35
234027,2023-03-10 11,34
226891,2023-03-10 11,30
228391,2023-03-10 11,24
225493,2023-03-10 11,34
226346,2023-03-10 11,34
229451,2023-03-10 11,34
25421,2023-03-10 11,34
226281,2023-03-10 11,24
23330,2023-03-10 11,34
25572,2023-03-10 11,34
226911,2023-03-10 11,31
49982,2023-03-10 11,33
27056,2023-03-10 11,34
23307,2023-03-10 11,34
54464,2023-03-10 11,34
226885,2023-03-10 11,34
226892,2023-03-10 11,34
50388,2023-03-10 11,28
23517,2023-03-10 11,26
24256,2023-03-10 11,24
48386,2023-03-10 11,36
26788,2023-03-10 11,15
24441,2023-03-10 11,33
23288,2023-03-10 11,32
24208,2023-03-10 11,33
230913,2023-03-10 11,34
54200,2023-03-10 11,34
23301,2023-03-10 11,35
230297,2023-03-10 11,34
24093,2023-03-10 11,31
54112,2023-03-10 11,34
49890,2023-03-10 11,20
226880,2023-03-10 11,34
32973,2023-03-10 11,17
23241,2023-03-10 11,35
49929,2023-03-10 11,34
57322,2023-03-10 11,34
55859,2023-03-10 11,12
226919,2023-03-10 11,35
29112,2023-03-10 11,33
233740,2023-03-10 11,34
54464,2023-03-10 12,34
225404,2023-03-10 12,29
226281,2023-03-10 12,25
32973,2023-03-10 12,17
225493,2023-03-10 12,34
25421,2023-03-10 12,34
226891,2023-03-10 12,30
230297,2023-03-10 12,34
54112,2023-03-10 12,34
228391,2023-03-10 12,24
23288,2023-03-10 12,32
49982,2023-03-10 12,33
23241,2023-03-10 12,35
229470,2023-03-10 12,34
54200,2023-03-10 12,34
234027,2023-03-10 12,34
228432,2023-03-10 12,34
23330,2023-03-10 12,34
226880,2023-03-10 12,34
24441,2023-03-10 12,33
226892,2023-03-10 12,34
23517,2023-03-10 12,27
29112,2023-03-10 12,34
37247,2023-03-10 12,32
24051,2023-03-10 12,34
225584,2023-03-10 12,34
23301,2023-03-10 12,35
26788,2023-03-10 12,16
230913,2023-03-10 12,34
230233,2023-03-10 12,34
24093,2023-03-10 12,31
225500,2023-03-10 12,34
24208,2023-03-10 12,33
37600,2023-03-10 12,34
24256,2023-03-10 12,23
23592,2023-03-10 12,34
229451,2023-03-10 12,34
23265,2023-03-10 12,35
27056,2023-03-10 12,34
23269,2023-03-10 12,34
48386,2023-03-10 12,36
23307,2023-03-10 12,34
226346,2023-03-10 12,34
234128,2023-03-10 12,14
25572,2023-03-10 12,33
231135,2023-03-10 12,34
46671,2023-03-10 12,34
49929,2023-03-10 12,34
49807,2023-03-10 12,11
23709,2023-03-10 12,34
50388,2023-03-10 12,29
23915,2023-03-10 12,30
29835,2023-03-10 12,34
226885,2023-03-10 12,34
25652,2023-03-10 12,34
226911,2023-03-10 12,32
225502,2023-03-10 12,34
23906,2023-03-10 12,34
57322,2023-03-10 12,34
228198,2023-03-10 12,29
25513,2023-03-10 12,35
49890,2023-03-10 12,21
55859,2023-03-10 12,12
233740,2023-03-10 12,34
226919,2023-03-10 12,34
226880,2023-03-10 13,34
49890,2023-03-10 13,21
228198,2023-03-10 13,29
228432,2023-03-10 13,34
46671,2023-03-10 13,34
23592,2023-03-10 13,34
226892,2023-03-10 13,34
229470,2023-03-10 13,34
27056,2023-03-10 13,34
37247,2023-03-10 13,32
23517,2023-03-10 13,28
48386,2023-03-10 13,36
54464,2023-03-10 13,34
25513,2023-03-10 13,35
225500,2023-03-10 13,34
225584,2023-03-10 13,34
230913,2023-03-10 13,34
225493,2023-03-10 13,34
26788,2023-03-10 13,16
234027,2023-03-10 13,34
226281,2023-03-10 13,26
24256,2023-03-10 13,25
226891,2023-03-10 13,30
24208,2023-03-10 13,33
23301,2023-03-10 13,35
226346,2023-03-10 13,34
24093,2023-03-10 13,31
37600,2023-03-10 13,34
54200,2023-03-10 13,34
23906,2023-03-10 13,34
23269,2023-03-10 13,34
23265,2023-03-10 13,35
225502,2023-03-10 13,34
49807,2023-03-10 13,12
25652,2023-03-10 13,34
29835,2023-03-10 13,34
231135,2023-03-10 13,34
229451,2023-03-10 13,34
49929,2023-03-10 13,34
234128,2023-03-10 13,14
23915,2023-03-10 13,30
23709,2023-03-10 13,34
23288,2023-03-10 13,33
25421,2023-03-10 13,34
226885,2023-03-10 13,34
225404,2023-03-10 13,29
24441,2023-03-10 13,33
23307,2023-03-10 13,34
25572,2023-03-10 13,33
226911,2023-03-10 13,32
50388,2023-03-10 13,29
24051,2023-03-10 13,34
23330,2023-03-10 13,34
230297,2023-03-10 13,34
32973,2023-03-10 13,18
54112,2023-03-10 13,34
55859,2023-03-10 13,12
23241,2023-03-10 13,35
57322,2023-03-10 13,34
49982,2023-03-10 13,34
228391,2023-03-10 13,25
230233,2023-03-10 13,34
233740,2023-03-10 13,34
29112,2023-03-10 13,33
226919,2023-03-10 13,34
226894,2023-03-10 13,34
234128,2023-03-10 14,14
226885,2023-03-10 14,34
29835,2023-03-10 14,34
49890,2023-03-10 14,22
29112,2023-03-10 14,34
23330,2023-03-10 14,34
233740,2023-03-10 14,34
229470,2023-03-10 14,34
226880,2023-03-10 14,34
230233,2023-03-10 14,34
228432,2023-03-10 14,34
23241,2023-03-10 14,35
226894,2023-03-10 14,34
49929,2023-03-10 14,34
226919,2023-03-10 14,34
46671,2023-03-10 14,34
25652,2023-03-10 14,34
23517,2023-03-10 14,28
225404,2023-03-10 14,30
23592,2023-03-10 14,34
25572,2023-03-10 14,33
229451,2023-03-10 14,34
37600,2023-03-10 14,34
48386,2023-03-10 14,36
23709,2023-03-10 14,34
54200,2023-03-10 14,34
27056,2023-03-10 14,34
25513,2023-03-10 14,35
37247,2023-03-10 14,32
25421,2023-03-10 14,34
49807,2023-03-10 14,12
26788,2023-03-10 14,16
226346,2023-03-10 14,34
228198,2023-03-10 14,30
49982,2023-03-10 14,34
225584,2023-03-10 14,34
50388,2023-03-10 14,29
23906,2023-03-10 14,34
23915,2023-03-10 14,30
24256,2023-03-10 14,25
23307,2023-03-10 14,34
57322,2023-03-10 14,34
225500,2023-03-10 14,34
24051,2023-03-10 14,34
23265,2023-03-10 14,35
23269,2023-03-10 14,34
225493,2023-03-10 14,34
226281,2023-03-10 14,25
226892,2023-03-10 14,34
234027,2023-03-10 14,34
228391,2023-03-10 14,25
32973,2023-03-10 14,19
226911,2023-03-10 14,31
230913,2023-03-10 14,34
54464,2023-03-10 14,34
54112,2023-03-10 14,34
23288,2023-03-10 14,34
226891,2023-03-10 14,31
24441,2023-03-10 14,33
230297,2023-03-10 14,34
23301,2023-03-10 14,35
55859,2023-03-10 14,13
24093,2023-03-10 14,32
24208,2023-03-10 14,33
231135,2023-03-10 14,34
225502,2023-03-10 14,35
24441,2023-03-10 15,33
50388,2023-03-10 15,30
57322,2023-03-10 15,34
54464,2023-03-10 15,34
26788,2023-03-10 15,16
23906,2023-03-10 15,34
225500,2023-03-10 15,34
225584,2023-03-10 15,34
23269,2023-03-10 15,34
225502,2023-03-10 15,35
23915,2023-03-10 15,30
23241,2023-03-10 15,35
24256,2023-03-10 15,25
48386,2023-03-10 15,36
37600,2023-03-10 15,34
230233,2023-03-10 15,35
228432,2023-03-10 15,34
226894,2023-03-10 15,34
229470,2023-03-10 15,34
23330,2023-03-10 15,34
233740,2023-03-10 15,34
29112,2023-03-10 15,34
23709,2023-03-10 15,34
23517,2023-03-10 15,29
23592,2023-03-10 15,34
25572,2023-03-10 15,34
229451,2023-03-10 15,34
37247,2023-03-10 15,32
226346,2023-03-10 15,34
29835,2023-03-10 15,34
49807,2023-03-10 15,12
24208,2023-03-10 15,33
226885,2023-03-10 15,34
228198,2023-03-10 15,30
231135,2023-03-10 15,34
27056,2023-03-10 15,34
23301,2023-03-10 15,35
46671,2023-03-10 15,34
24051,2023-03-10 15,34
24093,2023-03-10 15,32
25513,2023-03-10 15,35
25652,2023-03-10 15,34
234128,2023-03-10 15,15
54200,2023-03-10 15,34
225493,2023-03-10 15,34
230913,2023-03-10 15,34
226892,2023-03-10 15,34
23307,2023-03-10 15,34
226281,2023-03-10 15,27
49929,2023-03-10 15,34
226911,2023-03-10 15,32
228391,2023-03-10 15,25
23265,2023-03-10 15,35
49982,2023-03-10 15,34
25421,2023-03-10 15,34
23288,2023-03-10 15,34
225404,2023-03-10 15,30
54112,2023-03-10 15,34
49890,2023-03-10 15,22
32973,2023-03-10 15,20
234027,2023-03-10 15,34
230297,2023-03-10 15,34
55859,2023-03-10 15,13
226891,2023-03-10 15,32
226880,2023-03-10 15,34
226919,2023-03-10 15,34
49982,2023-03-10 16,34
25421,2023-03-10 16,34
229470,2023-03-10 16,34
49890,2023-03-10 16,22
233740,2023-03-10 16,34
23330,2023-03-10 16,34
37600,2023-03-10 16,34
226919,2023-03-10 16,34
29112,2023-03-10 16,34
23269,2023-03-10 16,34
226880,2023-03-10 16,34
230233,2023-03-10 16,34
226894,2023-03-10 16,34
225502,2023-03-10 16,35
23241,2023-03-10 16,35
228432,2023-03-10 16,34
225404,2023-03-10 16,31
23592,2023-03-10 16,34
48386,2023-03-10 16,36
26788,2023-03-10 16,16
25572,2023-03-10 16,34
225500,2023-03-10 16,34
23307,2023-03-10 16,34
225584,2023-03-10 16,34
25513,2023-03-10 16,34
46671,2023-03-10 16,34
24256,2023-03-10 16,27
29835,2023-03-10 16,34
23709,2023-03-10 16,34
27056,2023-03-10 16,34
37247,2023-03-10 16,33
24051,2023-03-10 16,34
32973,2023-03-10 16,20
54464,2023-03-10 16,34
57322,2023-03-10 16,34
226891,2023-03-10 16,31
23288,2023-03-10 16,34
23517,2023-03-10 16,29
24093,2023-03-10 16,32
234128,2023-03-10 16,15
25652,2023-03-10 16,34
234027,2023-03-10 16,34
54112,2023-03-10 16,34
24208,2023-03-10 16,33
230297,2023-03-10 16,34
23906,2023-03-10 16,34
231135,2023-03-10 16,34
230913,2023-03-10 16,34
229451,2023-03-10 16,34
55859,2023-03-10 16,13
226892,2023-03-10 16,34
23915,2023-03-10 16,31
24441,2023-03-10 16,33
54200,2023-03-10 16,34
228198,2023-03-10 16,31
49929,2023-03-10 16,34
226885,2023-03-10 16,34
50388,2023-03-10 16,30
228391,2023-03-10 16,24
23265,2023-03-10 16,35
225493,2023-03-10 16,34
226346,2023-03-10 16,34
226911,2023-03-10 16,31
226281,2023-03-10 16,28
49807,2023-03-10 16,12
23301,2023-03-10 16,35
54464,2023-03-10 17,34
225502,2023-03-10 17,35
226346,2023-03-10 17,34
23288,2023-03-10 17,34
55859,2023-03-10 17,14
230297,2023-03-10 17,34
24051,2023-03-10 17,34
230233,2023-03-10 17,34
229470,2023-03-10 17,34
226919,2023-03-10 17,35
23906,2023-03-10 17,34
226892,2023-03-10 17,34
49890,2023-03-10 17,22
23709,2023-03-10 17,34
23241,2023-03-10 17,35
226894,2023-03-10 17,34
37247,2023-03-10 17,33
23592,2023-03-10 17,34
25652,2023-03-10 17,34
225404,2023-03-10 17,32
23517,2023-03-10 17,31
228391,2023-03-10 17,25
233740,2023-03-10 17,34
29112,2023-03-10 17,33
49929,2023-03-10 17,34
24208,2023-03-10 17,33
23915,2023-03-10 17,31
25421,2023-03-10 17,34
24093,2023-03-10 17,32
225493,2023-03-10 17,34
23301,2023-03-10 17,35
226880,2023-03-10 17,34
231135,2023-03-10 17,34
49982,2023-03-10 17,34
226281,2023-03-10 17,29
230913,2023-03-10 17,34
23307,2023-03-10 17,34
234128,2023-03-10 17,15
226911,2023-03-10 17,32
229451,2023-03-10 17,34
228198,2023-03-10 17,30
25513,2023-03-10 17,34
226891,2023-03-10 17,31
234027,2023-03-10 17,34
23330,2023-03-10 17,34
226885,2023-03-10 17,34
25572,2023-03-10 17,34
46671,2023-03-10 17,34
50388,2023-03-10 17,29
29835,2023-03-10 17,34
225500,2023-03-10 17,34
57322,2023-03-10 17,34
27056,2023-03-10 17,34
32973,2023-03-10 17,22
24256,2023-03-10 17,28
48386,2023-03-10 17,36
54112,2023-03-10 17,34
228432,2023-03-10 17,34
225584,2023-03-10 17,34
37600,2023-03-10 17,34
23269,2023-03-10 17,34
23265,2023-03-10 17,35
26788,2023-03-10 17,17
49807,2023-03-10 17,12
54200,2023-03-10 17,34
24441,2023-03-10 17,33
